,gene_Her2_x,score_Her2_x,gene_Her2_y,score_Her2_y
131,ZNF296,0.7978599752037918,ZNF296,0.7978599752037918
132,PFN1,0.7977247327728574,PFN1,0.7977247327728574
133,SNAPC4,0.7970622536646674,SNAPC4,0.7970622536646674
134,CENPA,0.7970432341690291,CENPA,0.7970432341690291
135,ALDOA,0.7970411479938532,ALDOA,0.7970411479938532
136,SNAP23,0.7969302024917753,SNAP23,0.7969302024917753
137,RAX2,0.7966781321415827,RAX2,0.7966781321415827
138,TMEM214,0.7962327063204292,TMEM214,0.7962327063204292
139,BRSK1,0.7959555618052775,BRSK1,0.7959555618052775
140,TAF12,0.79579859203504,TAF12,0.79579859203504
141,MNT,0.7954475259416609,MNT,0.7954475259416609
142,MAD2L1BP,0.7954164180383371,MAD2L1BP,0.7954164180383371
143,DESI2,0.7953936017207726,DESI2,0.7953936017207726
144,ARMC8,0.7951475957519214,ARMC8,0.7951475957519214
145,PLXNA3,0.7950803145879923,PLXNA3,0.7950803145879923
146,CLASP1,0.7949060904006828,CLASP1,0.7949060904006828
147,TRIM27,0.7947269642876372,TRIM27,0.7947269642876372
148,SLC26A6,0.7945333601136946,SLC26A6,0.7945333601136946
149,SET,0.7942364743402354,SET,0.7942364743402354
150,SRD5A1,0.7940591939205426,SRD5A1,0.7940591939205426
151,HIBCH,0.7938295442186721,HIBCH,0.7938295442186721
152,LIN52,0.7937929874990303,LIN52,0.7937929874990303
153,LDB2,0.7937262408275118,LDB2,0.7937262408275118
154,WDR54,0.7937169319053611,WDR54,0.7937169319053611
155,CCSER2,0.7936965594400301,CCSER2,0.7936965594400301
156,UFC1,0.7933650708469354,UFC1,0.7933650708469354
157,C5,0.7933485735342412,C5,0.7933485735342412
158,TCEA1,0.7932190312458494,TCEA1,0.7932190312458494
159,RFXANK,0.793122052217209,RFXANK,0.793122052217209
160,PICALM,0.7930802590909999,PICALM,0.7930802590909999
161,NAPA,0.7927018923324177,NAPA,0.7927018923324177
162,AURKAIP1,0.7926276648553934,AURKAIP1,0.7926276648553934
163,ZNF234,0.79261326384818,ZNF234,0.79261326384818
164,PEX10,0.7925152763018296,PEX10,0.7925152763018296
165,CIAO3,0.7923788761947572,CIAO3,0.7923788761947572
166,CNPY3,0.7923691979100008,CNPY3,0.7923691979100008
167,ASB3,0.7923309682043571,ASB3,0.7923309682043571
168,HAGHL,0.7922827210554907,HAGHL,0.7922827210554907
169,RUNX1,0.7922066447230753,RUNX1,0.7922066447230753
170,C15orf48,0.7921958811139524,C15orf48,0.7921958811139524
171,ECHDC2,0.7918138680508681,ECHDC2,0.7918138680508681
172,ZNF444,0.791651365357889,ZNF444,0.791651365357889
173,GIPC1,0.7911341172183419,GIPC1,0.7911341172183419
174,PSMD1,0.7910938438630901,PSMD1,0.7910938438630901
175,POT1,0.7910597683844123,POT1,0.7910597683844123
176,ZNF302,0.791015080653036,ZNF302,0.791015080653036
177,SLCO1B7,0.7909398617848818,SLCO1B7,0.7909398617848818
178,NDFIP1,0.7909306241777788,NDFIP1,0.7909306241777788
179,TAB1,0.7905219778230433,TAB1,0.7905219778230433
180,CCDC57,0.7903876965047909,CCDC57,0.7903876965047909
181,CPTP,0.7903302770908667,CPTP,0.7903302770908667
182,PPP1CB,0.7902646961472093,PPP1CB,0.7902646961472093
183,ASF1B,0.7902468916037014,ASF1B,0.7902468916037014
184,ABCA5,0.7902459400362731,ABCA5,0.7902459400362731
185,SLC25A3,0.7901233673733014,SLC25A3,0.7901233673733014
186,IFT57,0.7897867781768202,IFT57,0.7897867781768202
187,INO80B,0.7896501057305895,INO80B,0.7896501057305895
188,NRSN2,0.7895811731959171,NRSN2,0.7895811731959171
189,SLC25A24,0.789207514311002,SLC25A24,0.789207514311002
190,ARID1B,0.7890634937477238,ARID1B,0.7890634937477238
191,CALCRL,0.7888835282163285,CALCRL,0.7888835282163285
192,RDH10,0.7884639644849798,RDH10,0.7884639644849798
193,PCDH18,0.7884220936833224,PCDH18,0.7884220936833224
194,DRAP1,0.7882474416069317,DRAP1,0.7882474416069317
195,ELOF1,0.7882435168440355,ELOF1,0.7882435168440355
196,RASL12,0.787712576679911,RASL12,0.787712576679911
197,OR52B6,0.7876695963367868,OR52B6,0.7876695963367868
198,SMAD6,0.7869648825660847,SMAD6,0.7869648825660847
199,ENO2,0.7868129027640207,ENO2,0.7868129027640207
200,ZNF564,0.7866938265648737,ZNF564,0.7866938265648737
201,NDFIP2,0.7864688717883007,NDFIP2,0.7864688717883007
202,KLHL8,0.7860918067604321,KLHL8,0.7860918067604321
203,TMEM201,0.7860757807494945,TMEM201,0.7860757807494945
204,AP2S1,0.7858823413953212,AP2S1,0.7858823413953212
205,ARRDC1-AS1,0.785817268571504,ARRDC1-AS1,0.785817268571504
206,ARHGAP39,0.7858078813468191,ARHGAP39,0.7858078813468191
207,CHEK1,0.7857817206300564,CHEK1,0.7857817206300564
208,BIN3-IT1,0.7856312116079581,BIN3-IT1,0.7856312116079581
209,ZBTB16,0.7856180343477207,ZBTB16,0.7856180343477207
210,PGC,0.7854059121475275,PGC,0.7854059121475275
211,CFAP43,0.7853981441617572,CFAP43,0.7853981441617572
212,ERRFI1,0.7853573510138816,ERRFI1,0.7853573510138816
213,GPR4,0.7852787963985262,GPR4,0.7852787963985262
214,MAP3K12,0.7852149195013849,MAP3K12,0.7852149195013849
215,RBMX,0.7850891392725604,RBMX,0.7850891392725604
216,LDHA,0.7848385039592086,LDHA,0.7848385039592086
217,PDPK1,0.7848225489195643,PDPK1,0.7848225489195643
218,HNRNPK,0.7846534082729675,HNRNPK,0.7846534082729675
219,PDCD5,0.7846178017980565,PDCD5,0.7846178017980565
220,DOCK6,0.7845902434129157,DOCK6,0.7845902434129157
221,TMPRSS6,0.7845588877589942,TMPRSS6,0.7845588877589942
222,CDT1,0.784375043565726,CDT1,0.784375043565726
223,ADORA2B,0.7843463215810429,ADORA2B,0.7843463215810429
224,MAP4K5,0.7843290978471235,MAP4K5,0.7843290978471235
225,ILF3,0.7841787864304711,ILF3,0.7841787864304711
226,RFTN2,0.7841693943489587,RFTN2,0.7841693943489587
227,SRL,0.7840623956764774,SRL,0.7840623956764774
228,SLC35B4,0.7839871455593561,SLC35B4,0.7839871455593561
229,TSC2,0.7838524912837247,TSC2,0.7838524912837247
230,NOL10,0.783742234126821,NOL10,0.783742234126821
231,UGT2B28,0.7836301105441669,UGT2B28,0.7836301105441669
232,AKAP11,0.7835102083401795,AKAP11,0.7835102083401795
233,MLST8,0.7834957797603141,MLST8,0.7834957797603141
234,DNAAF3,0.7833716556965986,DNAAF3,0.7833716556965986
235,KIF4A,0.7833414228336291,KIF4A,0.7833414228336291
236,ICMT,0.7833401725619809,ICMT,0.7833401725619809
237,LYG1,0.7832827159836275,LYG1,0.7832827159836275
238,KRI1,0.7832639184945321,KRI1,0.7832639184945321
239,ATP6V1D,0.7827692329643778,ATP6V1D,0.7827692329643778
240,NMRAL1,0.7827015998806982,NMRAL1,0.7827015998806982
241,ZNF324B,0.7826148361854266,ZNF324B,0.7826148361854266
242,FZD2,0.7826063780994349,FZD2,0.7826063780994349
243,CKAP2L,0.7825728677439624,CKAP2L,0.7825728677439624
244,CD24,0.7825461421536333,CD24,0.7825461421536333
245,PAQR7,0.7823814300119378,PAQR7,0.7823814300119378
246,TOP1MT,0.7823681199096886,TOP1MT,0.7823681199096886
247,FBXO11,0.7823504479935262,FBXO11,0.7823504479935262
248,ELF1,0.7822608817251072,ELF1,0.7822608817251072
249,NAV2,0.7818503667105257,NAV2,0.7818503667105257
250,UBAP2L,0.7818171297104869,UBAP2L,0.7818171297104869
251,UBALD1,0.7817805608330669,UBALD1,0.7817805608330669
252,STRN4,0.781776933363972,STRN4,0.781776933363972
253,ACY1,0.7817654750248705,ACY1,0.7817654750248705
254,MRPL2,0.7817549365142297,MRPL2,0.7817549365142297
255,CHTF18,0.7817029822088958,CHTF18,0.7817029822088958
256,ULK1,0.7817025382577414,ULK1,0.7817025382577414
257,LRCH2,0.7816801248078418,LRCH2,0.7816801248078418
258,ISOC1,0.7816689359355726,ISOC1,0.7816689359355726
259,TMEM53,0.7816500727049873,TMEM53,0.7816500727049873
260,SNRPA,0.7815011959801463,SNRPA,0.7815011959801463
261,OTUB1,0.7814669938237939,OTUB1,0.7814669938237939
262,RAB5C,0.7814566963883515,RAB5C,0.7814566963883515
263,ST13,0.7813352031720747,ST13,0.7813352031720747
264,PPP2CA,0.7813234431304128,PPP2CA,0.7813234431304128
265,GTF2IP1,0.7812145775882211,GTF2IP1,0.7812145775882211
266,CLCN7,0.7811680010013188,CLCN7,0.7811680010013188
267,TSR2,0.7811424367858727,TSR2,0.7811424367858727
268,USP35,0.7811348220890862,USP35,0.7811348220890862
269,RIN2,0.7809362552141649,RIN2,0.7809362552141649
270,SLIT2,0.7808352587861379,SLIT2,0.7808352587861379
271,TAOK1,0.7808227847973911,TAOK1,0.7808227847973911
272,SNORA64,0.7806503725711247,SNORA64,0.7806503725711247
273,POLR2M,0.7805461755187614,POLR2M,0.7805461755187614
274,KIDINS220,0.7805109488125549,KIDINS220,0.7805109488125549
275,MIER2,0.7804565117365149,MIER2,0.7804565117365149
276,MAPK14,0.7802037762492051,MAPK14,0.7802037762492051
277,LOC390561,0.7801742734285316,LOC390561,0.7801742734285316
278,SPINK8,0.7801129868633634,SPINK8,0.7801129868633634
279,SNRNP70,0.7800935063704082,SNRNP70,0.7800935063704082
280,AHI1,0.7799697234592,AHI1,0.7799697234592
281,SBK1,0.7799502639705466,SBK1,0.7799502639705466
282,SERP1,0.7797996377484029,SERP1,0.7797996377484029
283,TMEM238,0.779710355017342,TMEM238,0.779710355017342
284,EIF2B2,0.7794536435151402,EIF2B2,0.7794536435151402
285,KATNA1,0.7794529912580178,KATNA1,0.7794529912580178
286,TGOLN2,0.7793097964327517,TGOLN2,0.7793097964327517
287,CTDNEP1,0.7793096996077621,CTDNEP1,0.7793096996077621
288,GAS2L3,0.7792948211280547,GAS2L3,0.7792948211280547
289,USP47,0.7790929733155483,USP47,0.7790929733155483
290,HAUS8,0.7790452621496872,HAUS8,0.7790452621496872
291,CRADD,0.7790264299225312,CRADD,0.7790264299225312
292,CHSY3,0.7790219435676176,CHSY3,0.7790219435676176
293,SMYD2,0.778950957072621,SMYD2,0.778950957072621
294,RND3,0.77891100988212,RND3,0.77891100988212
295,HECW2,0.7787852957519443,HECW2,0.7787852957519443
296,GDPD4,0.7786945805211466,GDPD4,0.7786945805211466
297,PLAC8L1,0.7783866024076866,PLAC8L1,0.7783866024076866
298,PDE4B,0.7783152550111297,PDE4B,0.7783152550111297
299,GTDC1,0.7781102494360377,GTDC1,0.7781102494360377
300,SRRM2,0.7780641444585009,SRRM2,0.7780641444585009
301,DNAJC24,0.7780467520192558,DNAJC24,0.7780467520192558
302,TRIP11,0.7779958296727596,TRIP11,0.7779958296727596
303,POLR2D,0.7779631186271906,POLR2D,0.7779631186271906
304,MYC,0.7778777386468817,MYC,0.7778777386468817
305,NOMO3,0.7778315575260777,NOMO3,0.7778315575260777
306,UBXN2A,0.7776825550133522,UBXN2A,0.7776825550133522
307,FAM50A,0.7775394687338277,FAM50A,0.7775394687338277
308,RNF227,0.777389629170055,RNF227,0.777389629170055
309,SIL1,0.7772880047566313,SIL1,0.7772880047566313
310,ERLEC1,0.7772557884334564,ERLEC1,0.7772557884334564
311,SAC3D1,0.7772403883546161,SAC3D1,0.7772403883546161
312,IP6K2,0.7771892796452343,IP6K2,0.7771892796452343
313,YPEL5,0.7771744980264166,YPEL5,0.7771744980264166
314,CASP6,0.7770907693819785,CASP6,0.7770907693819785
315,MXD3,0.7768255656912937,MXD3,0.7768255656912937
316,SPRY1,0.7768024344107474,SPRY1,0.7768024344107474
317,WDR90,0.7766797647511824,WDR90,0.7766797647511824
318,RNF157,0.7766697414759858,RNF157,0.7766697414759858
319,ARHGAP33,0.7766602007272405,ARHGAP33,0.7766602007272405
320,DFFA,0.7765955650995114,DFFA,0.7765955650995114
321,EP400NL,0.776546874297325,EP400NL,0.776546874297325
322,MCEE,0.7764974710160997,MCEE,0.7764974710160997
323,SUPT5H,0.7763526935323598,SUPT5H,0.7763526935323598
324,MRPS36,0.7762790082419567,MRPS36,0.7762790082419567
325,AP3B1,0.7761730218055397,AP3B1,0.7761730218055397
326,PKM,0.7760130415606951,PKM,0.7760130415606951
327,PARK7,0.7755672978457947,PARK7,0.7755672978457947
328,TUBA1B,0.7755247357392147,TUBA1B,0.7755247357392147
329,IGHG1,0.77539861582375,IGHG1,0.77539861582375
330,TOR1A,0.7753862926900209,TOR1A,0.7753862926900209
331,EZR,0.7753788373329262,EZR,0.7753788373329262
332,ANKS1A,0.7753427209076437,ANKS1A,0.7753427209076437
333,C16orf91,0.7753391007640535,C16orf91,0.7753391007640535
334,SEPTIN4,0.7752026119677381,SEPTIN4,0.7752026119677381
335,SELENON,0.7750597166814522,SELENON,0.7750597166814522
336,PKN1,0.7749415872866867,PKN1,0.7749415872866867
337,PDCL,0.7748430987769993,PDCL,0.7748430987769993
338,MIER1,0.7748360469887017,MIER1,0.7748360469887017
339,HPD,0.7747949609993244,HPD,0.7747949609993244
340,ZNF707,0.7747810215431487,ZNF707,0.7747810215431487
341,BAIAP2-DT,0.7747194601994611,BAIAP2-DT,0.7747194601994611
342,TEDC1,0.7746914652881519,TEDC1,0.7746914652881519
343,CDKAL1,0.7746776824562812,CDKAL1,0.7746776824562812
344,DNASE2,0.7746704131681494,DNASE2,0.7746704131681494
345,RPL10L,0.7746103858226969,RPL10L,0.7746103858226969
346,USP33,0.7745256623916699,USP33,0.7745256623916699
347,CAPN12,0.7743700103848717,CAPN12,0.7743700103848717
348,SRRT,0.7742675031424497,SRRT,0.7742675031424497
349,FGD1,0.7742432480755738,FGD1,0.7742432480755738
350,NEK7,0.77415926338614,NEK7,0.77415926338614
351,SON,0.7740207198424406,SON,0.7740207198424406
352,C6orf26,0.7738426615870833,C6orf26,0.7738426615870833
353,UBE2G1,0.7737591335278565,UBE2G1,0.7737591335278565
354,GATAD2B,0.7737478138612203,GATAD2B,0.7737478138612203
355,ZNF282,0.773659551867898,ZNF282,0.773659551867898
356,BARD1,0.7735887465375902,BARD1,0.7735887465375902
357,LINC00965,0.7735813911141022,LINC00965,0.7735813911141022
358,PAN2,0.7734604136771328,PAN2,0.7734604136771328
359,STMN1,0.7733580216896335,STMN1,0.7733580216896335
360,LRP3,0.7730381715156662,LRP3,0.7730381715156662
361,PPP1R13B,0.7730247417149223,PPP1R13B,0.7730247417149223
362,PLEK2,0.7729684992028639,PLEK2,0.7729684992028639
363,HSF1,0.7728632244164091,HSF1,0.7728632244164091
364,POLQ,0.7727938464258002,POLQ,0.7727938464258002
365,TMEM145,0.772667500902874,TMEM145,0.772667500902874
366,CHD4,0.7726593771374862,CHD4,0.7726593771374862
367,CYP2S1,0.7726543432129124,CYP2S1,0.7726543432129124
368,CROT,0.7725431290236185,CROT,0.7725431290236185
369,UBE2C,0.7722450335787513,UBE2C,0.7722450335787513
370,CLPTM1,0.7722087894095563,CLPTM1,0.7722087894095563
371,PPP2R5D,0.7720897140610158,PPP2R5D,0.7720897140610158
372,CNPPD1,0.7719668446806466,CNPPD1,0.7719668446806466
373,PPP2R5C,0.7718364120442511,PPP2R5C,0.7718364120442511
374,MSRA,0.7718315440018522,MSRA,0.7718315440018522
375,CMSS1,0.7718192794286121,CMSS1,0.7718192794286121
376,CADM4,0.7717709449480025,CADM4,0.7717709449480025
377,AURKA,0.7715993894037653,AURKA,0.7715993894037653
378,LOC390705,0.7715947671548574,LOC390705,0.7715947671548574
379,PRKD1,0.7715899545582152,PRKD1,0.7715899545582152
380,RAD54L,0.7715143566971966,RAD54L,0.7715143566971966
381,C19orf44,0.7711915164972583,C19orf44,0.7711915164972583
382,DNAJB9,0.771149194428516,DNAJB9,0.771149194428516
383,NARF,0.771023884565662,NARF,0.771023884565662
384,PPP1R26,0.7710212678640677,PPP1R26,0.7710212678640677
385,TEK,0.7709260454581135,TEK,0.7709260454581135
386,ATF5,0.7707893024236439,ATF5,0.7707893024236439
387,PRRT2,0.7706876984932597,PRRT2,0.7706876984932597
388,ZNRD2,0.7705354200718733,ZNRD2,0.7705354200718733
389,EDC3,0.7705053422912606,EDC3,0.7705053422912606
390,GDPD3,0.7705045720067011,GDPD3,0.7705045720067011
391,ASB6,0.7704689471381206,ASB6,0.7704689471381206
392,ARFGAP1,0.7703883520615964,ARFGAP1,0.7703883520615964
393,PRKCZ,0.7703826862456836,PRKCZ,0.7703826862456836
394,GJA4,0.7703575851799829,GJA4,0.7703575851799829
395,SAMD4B,0.7702975994631496,SAMD4B,0.7702975994631496
396,UBQLN4,0.7702730801326405,UBQLN4,0.7702730801326405
397,GTF2I,0.7702190401693964,GTF2I,0.7702190401693964
398,MRGBP,0.7700472575482846,MRGBP,0.7700472575482846
399,SAR1B,0.7700354074188561,SAR1B,0.7700354074188561
400,ADGRL1,0.7698825409301978,ADGRL1,0.7698825409301978
401,TPX2,0.769872622096425,TPX2,0.769872622096425
402,STX17,0.7698483180358437,STX17,0.7698483180358437
403,ZNF626,0.7698436106062586,ZNF626,0.7698436106062586
404,HMCES,0.7697623241242082,HMCES,0.7697623241242082
405,SLC22A18,0.7697381768507898,SLC22A18,0.7697381768507898
406,PIGQ,0.7697295610116831,PIGQ,0.7697295610116831
407,DNM1,0.7696367213711989,DNM1,0.7696367213711989
408,UNK,0.7695113730967861,UNK,0.7695113730967861
409,VPS28,0.7695102768762084,VPS28,0.7695102768762084
410,DICER1-AS1,0.7693921595259123,DICER1-AS1,0.7693921595259123
411,ZBTB38,0.769259458032848,ZBTB38,0.769259458032848
412,EMCN,0.7690060884735987,EMCN,0.7690060884735987
413,DYRK2,0.7687749518823955,DYRK2,0.7687749518823955
414,STK11,0.7687114229676396,STK11,0.7687114229676396
415,CSNK1E,0.7686503179695022,CSNK1E,0.7686503179695022
416,GDI1,0.7686185866583841,GDI1,0.7686185866583841
417,ODF2,0.7684614689866861,ODF2,0.7684614689866861
418,SF3B4,0.7684299118894975,SF3B4,0.7684299118894975
419,GLI4,0.7684217682586125,GLI4,0.7684217682586125
420,KIF24,0.7682947965965868,KIF24,0.7682947965965868
421,RETSAT,0.7682483625662369,RETSAT,0.7682483625662369
422,FIGNL1,0.7681528818389964,FIGNL1,0.7681528818389964
423,HMG20B,0.7681406159072898,HMG20B,0.7681406159072898
424,ZNF500,0.7681404046405865,ZNF500,0.7681404046405865
425,ARMC5,0.7680252514418221,ARMC5,0.7680252514418221
426,HIBADH,0.7679156056333064,HIBADH,0.7679156056333064
427,MCM6,0.7679023348767444,MCM6,0.7679023348767444
428,CYLC2,0.7678682839183074,CYLC2,0.7678682839183074
429,KAT2A,0.767852178019597,KAT2A,0.767852178019597
430,GUCY1B1,0.7678417465700502,GUCY1B1,0.7678417465700502
431,KIF2C,0.7677944446265913,KIF2C,0.7677944446265913
432,ARHGEF10L,0.7677641823623974,ARHGEF10L,0.7677641823623974
433,RASSF7,0.7676305740329521,RASSF7,0.7676305740329521
434,MCOLN1,0.767603602476465,MCOLN1,0.767603602476465
435,STX10,0.767545008150472,STX10,0.767545008150472
436,SLC35A5,0.7674222090059092,SLC35A5,0.7674222090059092
437,ADGRB2,0.7673756230843348,ADGRB2,0.7673756230843348
438,TRUB1,0.7672015585233303,TRUB1,0.7672015585233303
439,LIMA1,0.7671397493683388,LIMA1,0.7671397493683388
440,CDC20,0.7671350969575498,CDC20,0.7671350969575498
441,ATP5MC3,0.7670671479424994,ATP5MC3,0.7670671479424994
442,ENTR1,0.7670332227384021,ENTR1,0.7670332227384021
443,ATP6V0A1,0.7669177449629716,ATP6V0A1,0.7669177449629716
444,RRM2B,0.7668947949763245,RRM2B,0.7668947949763245
445,ADH1A,0.7667812488411232,ADH1A,0.7667812488411232
446,PRELID3B,0.7667763982468516,PRELID3B,0.7667763982468516
447,COQ2,0.7667589454110325,COQ2,0.7667589454110325
448,MVB12A,0.7666089748168603,MVB12A,0.7666089748168603
449,YEATS2,0.7665603316309366,YEATS2,0.7665603316309366
450,AKIRIN2,0.766546980899574,AKIRIN2,0.766546980899574
451,EIF3B,0.7663289416966016,EIF3B,0.7663289416966016
452,NOC4L,0.7662926348205833,NOC4L,0.7662926348205833
453,ATG4B,0.7662299230462687,ATG4B,0.7662299230462687
454,PCDHGA3,0.766193493372799,PCDHGA3,0.766193493372799
455,COG6,0.7661315597018347,COG6,0.7661315597018347
456,FCGR2B,0.7658261405477957,FCGR2B,0.7658261405477957
457,MMGT1,0.7658062361743831,MMGT1,0.7658062361743831
458,UBE2O,0.7657445557619715,UBE2O,0.7657445557619715
459,MARCHF7,0.7657276787027817,MARCHF7,0.7657276787027817
460,ASB1,0.7656220556327135,ASB1,0.7656220556327135
461,ZNF143,0.7654764147460615,ZNF143,0.7654764147460615
462,PSRC1,0.7653810484131834,PSRC1,0.7653810484131834
463,RANGAP1,0.7653006866402583,RANGAP1,0.7653006866402583
464,RPL18,0.7652796241464982,RPL18,0.7652796241464982
465,NPIP,0.7652379503414165,NPIP,0.7652379503414165
466,POLN,0.7650259915073763,POLN,0.7650259915073763
467,U2AF2,0.7650233990026418,U2AF2,0.7650233990026418
468,WDFY1,0.7650119209855128,WDFY1,0.7650119209855128
469,TP53TG1,0.7648108780168674,TP53TG1,0.7648108780168674
470,PYCR2,0.7647992509561016,PYCR2,0.7647992509561016
471,MPP2,0.7647531587916899,MPP2,0.7647531587916899
472,SMARCC2,0.7647431176389621,SMARCC2,0.7647431176389621
473,ANO9,0.7647258815758089,ANO9,0.7647258815758089
474,TMUB1,0.7646808793140177,TMUB1,0.7646808793140177
475,ATXN7L3,0.7645376940573917,ATXN7L3,0.7645376940573917
476,DARS1,0.7644547315342844,DARS1,0.7644547315342844
477,GATC,0.7644353820882884,GATC,0.7644353820882884
478,ITPRIPL2,0.7643516926961007,ITPRIPL2,0.7643516926961007
479,UPF1,0.7642597827313841,UPF1,0.7642597827313841
480,CALU,0.764254445087983,CALU,0.764254445087983
481,NUDC,0.7642447682351726,NUDC,0.7642447682351726
482,GCSH,0.7642104592140352,GCSH,0.7642104592140352
483,HIP1R,0.7641930355576275,HIP1R,0.7641930355576275
484,CCDC78,0.7641023864170788,CCDC78,0.7641023864170788
485,CCDC115,0.764024377952772,CCDC115,0.764024377952772
486,MORC3,0.7639649971011322,MORC3,0.7639649971011322
487,TMEM167B,0.7639403589918269,TMEM167B,0.7639403589918269
488,MAP3K7,0.763912185163464,MAP3K7,0.763912185163464
489,ZNF764,0.7639099014477404,ZNF764,0.7639099014477404
490,RBM6,0.7638548913152111,RBM6,0.7638548913152111
491,INTS3,0.763801535149396,INTS3,0.763801535149396
492,ESD,0.7637806026255805,ESD,0.7637806026255805
493,ENDOV,0.7637700079470175,ENDOV,0.7637700079470175
494,MED7,0.7634689666462032,MED7,0.7634689666462032
495,DKFZP586I1420,0.7633322932938931,DKFZP586I1420,0.7633322932938931
496,EPB41L1,0.7632982831658659,EPB41L1,0.7632982831658659
497,HOXC9,0.763166498028052,HOXC9,0.763166498028052
498,ARID3A,0.7630327578398773,ARID3A,0.7630327578398773
499,PKD1,0.7630025447053395,PKD1,0.7630025447053395
500,CARM1,0.762964451069165,CARM1,0.762964451069165
501,PAX2,0.7629637163929575,PAX2,0.7629637163929575
502,H4C8,0.7628189359611691,H4C8,0.7628189359611691
503,KMT5A,0.7628164831473474,KMT5A,0.7628164831473474
504,MEMO1,0.7625902808119448,MEMO1,0.7625902808119448
505,NTHL1,0.7625833610026188,NTHL1,0.7625833610026188
506,SERPINB6,0.7625554141844124,SERPINB6,0.7625554141844124
507,RHPN2,0.7624320502608114,RHPN2,0.7624320502608114
508,CES4A,0.7622796468093813,CES4A,0.7622796468093813
509,LAMA2,0.762142547334402,LAMA2,0.762142547334402
510,CRABP2,0.7621372252838254,CRABP2,0.7621372252838254
511,ABCF1,0.7620865721982437,ABCF1,0.7620865721982437
512,SUV39H1,0.7620741697827792,SUV39H1,0.7620741697827792
513,TBC1D23,0.7618359445391318,TBC1D23,0.7618359445391318
514,LMNB2,0.7617742314500824,LMNB2,0.7617742314500824
515,DNAJB1,0.7615836647596654,DNAJB1,0.7615836647596654
516,SMG1P5,0.7615529613782812,SMG1P5,0.7615529613782812
517,CNGB1,0.7615217097172268,CNGB1,0.7615217097172268
518,WBP4,0.7614620135443769,WBP4,0.7614620135443769
519,DIPK2A,0.7613718985852375,DIPK2A,0.7613718985852375
520,HEYL,0.761326986809165,HEYL,0.761326986809165
521,NELFA,0.7612390840144267,NELFA,0.7612390840144267
522,NAA60,0.7612122059202849,NAA60,0.7612122059202849
523,MARCKSL1,0.7611924679868731,MARCKSL1,0.7611924679868731
524,LRFN4,0.7611581922274433,LRFN4,0.7611581922274433
525,LINC00173,0.761035438128739,LINC00173,0.761035438128739
526,CCDC189,0.7609680129028584,CCDC189,0.7609680129028584
527,ZNF579,0.7609222766796503,ZNF579,0.7609222766796503
528,ZNF540,0.7609205971127094,ZNF540,0.7609205971127094
529,NEURL1,0.7608346514090903,NEURL1,0.7608346514090903
530,WDR12,0.7607763603833152,WDR12,0.7607763603833152
531,HNRNPR,0.7607550755845799,HNRNPR,0.7607550755845799
532,PFDN6,0.7607196124066272,PFDN6,0.7607196124066272
533,RNPS1,0.7606211316046194,RNPS1,0.7606211316046194
534,SUGP2,0.7606146694353848,SUGP2,0.7606146694353848
535,NT5DC2,0.7605583738335326,NT5DC2,0.7605583738335326
536,RIOK3,0.7605497154162827,RIOK3,0.7605497154162827
537,CEBPB,0.7605045411556873,CEBPB,0.7605045411556873
538,WDR13,0.7603854830255434,WDR13,0.7603854830255434
539,H2BC12,0.7603282936344167,H2BC12,0.7603282936344167
540,PLGRKT,0.7603114463224329,PLGRKT,0.7603114463224329
541,CCDC130,0.7603103579978875,CCDC130,0.7603103579978875
542,HSPA5,0.7602080493777639,HSPA5,0.7602080493777639
543,CBWD5,0.7601834317563114,CBWD5,0.7601834317563114
544,PHLDB1,0.760182286250191,PHLDB1,0.760182286250191
545,WDR34,0.7600661797701993,WDR34,0.7600661797701993
546,COL15A1,0.7600420471701179,COL15A1,0.7600420471701179
547,PRPF4,0.7600369503441896,PRPF4,0.7600369503441896
548,ZNF512B,0.7600049907253889,ZNF512B,0.7600049907253889
549,YWHAH,0.7599496751878103,YWHAH,0.7599496751878103
550,UGCG,0.7599473648070243,UGCG,0.7599473648070243
551,GCC2,0.7598273925036682,GCC2,0.7598273925036682
552,CD93,0.7597322216765254,CD93,0.7597322216765254
553,HEMK1,0.7596808351317633,HEMK1,0.7596808351317633
554,PFKP,0.7596731851078838,PFKP,0.7596731851078838
555,NPLOC4,0.7596339269981693,NPLOC4,0.7596339269981693
556,TMEM259,0.7595753145174021,TMEM259,0.7595753145174021
557,NACC1,0.7595649364831054,NACC1,0.7595649364831054
558,ANKRD24,0.7595508849644854,ANKRD24,0.7595508849644854
559,GDF11,0.7595446162111423,GDF11,0.7595446162111423
560,TSPYL4,0.7595312860455541,TSPYL4,0.7595312860455541
561,GTF3C1,0.7594247276930621,GTF3C1,0.7594247276930621
562,RNF128,0.7593359591797175,RNF128,0.7593359591797175
563,SLC25A14,0.7593032370407251,SLC25A14,0.7593032370407251
564,MST1,0.759285896563077,MST1,0.759285896563077
565,ACSL1,0.7591941837355529,ACSL1,0.7591941837355529
566,CCNDBP1,0.7590952035582015,CCNDBP1,0.7590952035582015
567,LINC00705,0.7590823153058612,LINC00705,0.7590823153058612
568,ECSIT,0.7590814689879195,ECSIT,0.7590814689879195
569,PIAS4,0.7590328298362877,PIAS4,0.7590328298362877
570,TBC1D22B,0.7590078098872834,TBC1D22B,0.7590078098872834
